,Unnamed: 0,date,speakers,title,subtitle,mean,std,pos_mean,pos_std,neu_mean,neu_std,neg_mean,neg_std,pos_np,neu_np,neg_np
20,25,2021-02-25,Philip R. Lane,The compass of monetary policy: favourable financing conditions,"Speech by Philip R. Lane, Member of the Executive Board of the ECB, at Comissão do Mercado de Valores Mobiliários ",0.1734073055951401,0.5228911468820489,0.3401278294622898,0.3392918283270282,0.4931516494861869,0.3625327308969228,0.1667205238671497,0.2954718599815472,"[0.2193609  0.06194401 0.05984436 0.12922032 0.02879151 0.92635357
 0.83619469 0.01401488 0.71052158 0.64509147 0.93942642 0.93533272
 0.67656541 0.19916977 0.09902401 0.04305774 0.06757432 0.0121843
 0.9526608  0.91520739 0.2814405  0.91766441 0.67744732 0.17770503
 0.01979816 0.04951261 0.35433435 0.02279564 0.05801278 0.31177896
 0.0359624  0.09785134 0.9026705  0.05073196 0.10441201 0.16433436
 0.1612076  0.10237144 0.21601579 0.20248851 0.05670058 0.50667143
 0.6820488 ]","[0.49992049 0.91880208 0.91900373 0.85661358 0.15097933 0.0623159
 0.09183393 0.02532838 0.27195778 0.34450844 0.04578499 0.05380341
 0.31091735 0.79116744 0.88774329 0.92874306 0.92058438 0.05992153
 0.02248012 0.01975512 0.49261311 0.07207088 0.02637513 0.035289
 0.10162724 0.06689395 0.63681102 0.80973339 0.92033106 0.67732936
 0.9382329  0.8695243  0.0814592  0.91624504 0.83988851 0.82616186
 0.82709503 0.88537157 0.7407431  0.57366782 0.89660889 0.48049346
 0.30879077]","[0.28071856 0.0192539  0.02115192 0.01416607 0.82022923 0.0113304
 0.07197139 0.96065682 0.01752063 0.01040009 0.01478866 0.01086391
 0.01251728 0.0096628  0.01323266 0.02819918 0.01184134 0.92789418
 0.02485902 0.06503748 0.22594644 0.0102647  0.29617751 0.7870059
 0.87857467 0.88359344 0.0088547  0.16747099 0.02165616 0.01089165
 0.0258047  0.03262438 0.01587024 0.03302301 0.05569955 0.00950378
 0.01169731 0.01225695 0.04324117 0.22384366 0.04669059 0.01283509
 0.00916042]"
21,26,2021-02-22,Christine Lagarde,"Investing in our climate, social and economic resilience: What are the main policy priorities?","Speech by Christine Lagarde, President of the ECB, at the opening plenary session of the European Parliamentary Week 2021 in virtual format",0.57822569552809,0.2782640186574832,0.5982938030591378,0.2715839913458985,0.3816380856128839,0.2656322179858169,0.0200681075310477,0.015421084476031,"[0.46664646 0.90808034 0.2881752  0.77868104 0.86647153 0.32375914
 0.11630632 0.90520012 0.70669389 0.48501977 0.84252131 0.26839453
 0.82186979]","[0.52136254 0.07581709 0.69323188 0.2065282  0.1211834  0.66675603
 0.83126527 0.08430861 0.2586557  0.46194044 0.14787391 0.72207785
 0.1702942 ]","[0.011991   0.01610263 0.01859296 0.01479067 0.01234511 0.00948476
 0.05242838 0.0104913  0.03465035 0.05303981 0.00960481 0.00952759
 0.00783603]"
22,28,2021-02-10,Fabio Panetta,Evolution or revolution? The impact of a digital euro on the financial system,"Speech by Fabio Panetta, Member of the Executive Board of the ECB, at a Bruegel online seminar",0.0047988381045751,0.4023203915267916,0.195119950442742,0.2074199150971087,0.6145589365982093,0.2614974404749699,0.1903211123381669,0.2685112343472364,"[0.09359327 0.0770922  0.04623606 0.06271597 0.23614851 0.11234183
 0.3697648  0.71233344 0.02214377 0.06997906 0.24288765 0.6492601
 0.59196633 0.06538268 0.0195291  0.0595957  0.03794994 0.05700276
 0.94453043 0.06239168 0.04577831 0.18226607 0.14410989 0.07376777
 0.28059196 0.20784235 0.07206506 0.04448922 0.04264165 0.17762455
 0.17535755 0.32811508 0.20761329 0.16774344 0.17348526 0.2551735
 0.02550478 0.08986534 0.38279769]","[0.75533074 0.79083395 0.58557785 0.91433716 0.75326937 0.33470669
 0.60696113 0.27919975 0.20899567 0.54135555 0.74819684 0.34125745
 0.39933521 0.39733231 0.20833123 0.39231265 0.92838126 0.92001605
 0.04414846 0.9023363  0.29311866 0.8063612  0.84582078 0.24913909
 0.47678638 0.78362542 0.90560311 0.91816831 0.93010801 0.81090504
 0.64961141 0.65752977 0.71516222 0.75093353 0.81804401 0.73493141
 0.0748803  0.89049965 0.60435462]","[0.15107605 0.13207386 0.368186   0.02294693 0.01058215 0.5529514
 0.02327414 0.00846678 0.76886058 0.38866538 0.00891545 0.00948249
 0.00869846 0.53728497 0.77213973 0.54809159 0.03366876 0.02298114
 0.01132118 0.03527203 0.66110301 0.01137269 0.01006933 0.67709315
 0.24262172 0.00853231 0.0223318  0.03734247 0.02725035 0.01147045
 0.17503107 0.01435516 0.07722455 0.08132296 0.0084707  0.00989504
 0.89961487 0.01963503 0.01284765]"
23,29,2021-02-08,Christine Lagarde,European Parliament plenary debate on the ECB Annual Report,"Introductory statement by Christine Lagarde, President of the ECB, at the plenary session of the European Parliament",0.4757923039353706,0.3122006223129318,0.5388075909153982,0.2423748558252841,0.3981771223585714,0.2593561450080796,0.0630152869800275,0.1536940180327219,"[0.10264253 0.50752938 0.57397318 0.12700126 0.81154287 0.88975233
 0.20978394 0.37876409 0.74220514 0.27206463 0.52954227 0.80205745
 0.84758979 0.61467326 0.81664789 0.83930898 0.28805584 0.40806782
 0.31619951 0.54206955 0.67472476 0.55957055]","[0.88257176 0.45498374 0.41342014 0.85742718 0.1433609  0.09124802
 0.77931315 0.59728795 0.24730936 0.09337731 0.02564606 0.18695126
 0.14171621 0.37012157 0.17489536 0.15285583 0.69855911 0.58256477
 0.67535126 0.44694179 0.31573898 0.42825499]","[0.01478567 0.03748692 0.01260662 0.0155716  0.04509621 0.01899965
 0.01090289 0.02394792 0.01048553 0.63455802 0.44481173 0.01099136
 0.01069407 0.01520521 0.00845677 0.00783514 0.01338508 0.00936733
 0.00844924 0.01098862 0.00953628 0.01217447]"
24,30,2021-01-28,Isabel Schnabel,The sovereign-bank-corporate nexus – virtuous or vicious?,"Speech by Isabel Schnabel, Member of the Executive Board of the ECB, at the LSE conference on “Financial Cycles, Risk, Macroeconomic Causes and Consequences”",0.2562168394054832,0.6238238838598726,0.4813049398683782,0.3538636972029955,0.2936069492636056,0.2548093453866527,0.225088100462895,0.3190963866384287,"[0.09506144 0.68127036 0.11434615 0.7492851  0.01497314 0.74332255
 0.93233484 0.18064898 0.9371767  0.17910182 0.45319703 0.76439446
 0.01160812 0.27867639 0.87224221 0.16446128 0.01642857 0.83932471
 0.20654042 0.01267252 0.85643977 0.75011837 0.85646141 0.30685133
 0.87325019 0.94425344 0.14882216 0.84693563 0.12764414]","[0.34216148 0.30226243 0.32822016 0.22499943 0.04891161 0.19044203
 0.04948536 0.79369611 0.03732619 0.65171981 0.40901813 0.09763423
 0.0370824  0.41462523 0.11930043 0.50494736 0.06886014 0.13678458
 0.55519676 0.07163897 0.13213678 0.24128945 0.1325485  0.68109608
 0.11425955 0.03230914 0.8071245  0.14089246 0.84863228]","[0.56277704 0.01646723 0.55743361 0.02571544 0.93611521 0.06623546
 0.01817978 0.02565494 0.02549714 0.16917837 0.13778493 0.1379713
 0.9513095  0.30669841 0.00845736 0.33059129 0.91471124 0.02389074
 0.23826282 0.91568851 0.01142343 0.0085922  0.01099003 0.01205262
 0.01249033 0.02343737 0.04405329 0.0121718  0.02372354]"
25,31,2021-01-25,Philip R. Lane,Macroeconomic policies in the short term and the medium term,"Panel contribution by Philip R. Lane, Member of the Executive Board of the ECB, at the Lámfalussy Lectures E-Conference 2021 organised by the Magyar Nemzeti Bank",0.2706921185282143,0.4801838259429802,0.3858972466127439,0.3098435952764641,0.4988976354626092,0.3204547167625212,0.1152051280845295,0.2657645859800867,"[0.01429408 0.67327535 0.89298993 0.35607272 0.10541433 0.08461872
 0.10742274 0.68705571 0.82777441 0.30428785 0.19166386]","[0.04957503 0.31613329 0.09269384 0.43223581 0.88124907 0.89928347
 0.88218147 0.30398518 0.16111611 0.67085856 0.79856217]","[0.93613088 0.01059138 0.01431633 0.21169139 0.0133366  0.0160978
 0.01039582 0.00895909 0.01110952 0.02485358 0.00977401]"
26,32,2021-01-25,Frank Elderson,Hearing at the Committee on Economic and Monetary Affairs of the European Parliament,"Introductory statement by Frank Elderson, Member of the Executive Board of the ECB, at the ECON Committee of the European Parliament",0.2940528219831841,0.3545646948026756,0.3593559166682618,0.2498685917509859,0.5753409995564392,0.2524454432397939,0.0653030946850776,0.179688898860958,"[0.16205931 0.10185798 0.23755264 0.50929952 0.86031818 0.19131745
 0.23123135 0.05479134 0.33998477 0.81743705 0.41644177 0.66320604
 0.22667477 0.21881066]","[0.82530069 0.88543195 0.75177407 0.47849739 0.12295478 0.75647324
 0.75553483 0.23310326 0.64604062 0.16767353 0.57249755 0.32676527
 0.7624079  0.77031893]","[0.01264002 0.01271005 0.01067325 0.01220312 0.01672713 0.05220934
 0.01323384 0.71210545 0.01397462 0.01488934 0.01106067 0.0100287
 0.01091736 0.01087044]"
27,33,2021-01-25,Fabio Panetta,Sustainable finance: transforming finance to finance the transformation,"Keynote speech by Fabio Panetta, Member of the Executive Board of the ECB, at the 50th anniversary of the Associazione Italiana per l’Analisi Finanziaria (by videoconference)",0.0804829870577196,0.5026917036627527,0.2719743775354849,0.2714491037384818,0.5365342253164666,0.3020061259468241,0.1914913904777652,0.3134783948756348,"[0.67118829 0.82766014 0.10599033 0.20487989 0.28838938 0.10644863
 0.11307427 0.1135029  0.02577682 0.04670362 0.02266431 0.66518372
 0.03617876 0.15596554 0.83435273 0.16846281 0.21455075 0.15053144
 0.01245789 0.32363361 0.63682711 0.25793025 0.16446067 0.05494301
 0.44371355 0.66422445 0.02712971 0.54133415 0.03182289 0.83544791
 0.72833598 0.32381901 0.06275938 0.08717927 0.0215364  0.05029676
 0.04369563]","[0.31915134 0.16449763 0.88120848 0.78007811 0.69706452 0.86942339
 0.64166456 0.08119048 0.1710466  0.22158842 0.5263679  0.25984073
 0.03034971 0.81934488 0.1580741  0.80592692 0.76879698 0.8346023
 0.13322997 0.66705066 0.35304961 0.73259151 0.82433933 0.8967368
 0.54635    0.32589707 0.91978174 0.44801474 0.08481584 0.15572642
 0.26293901 0.6638301  0.77001059 0.88676071 0.29007071 0.92023236
 0.94012213]","[0.00966032 0.0078422  0.01280112 0.01504202 0.01454617 0.02412798
 0.24526116 0.80530655 0.80317652 0.73170793 0.45096788 0.07497556
 0.9334715  0.02468959 0.00757318 0.02561023 0.01665233 0.01486623
 0.85431206 0.00931566 0.01012329 0.0094782  0.01120005 0.04832015
 0.00993644 0.00987845 0.05308858 0.01065116 0.88336116 0.00882566
 0.00872507 0.01235085 0.16722997 0.02606008 0.68839294 0.02947089
 0.01618232]"
28,34,2021-01-25,Christine Lagarde,Climate change and central banking,"Keynote speech by Christine Lagarde, President of the ECB, at the ILF conference on Green Banking and Green Central Banking",0.1586829957721585,0.526627083859314,0.3262826316905292,0.3180863237684318,0.5061177166573929,0.3180279832565204,0.1675996359183707,0.2967491045099114,"[0.05698709 0.03090191 0.04243315 0.12998831 0.88287503 0.08168666
 0.15561715 0.16409713 0.40973827 0.07666545 0.2372115  0.13326909
 0.83069754 0.88718635 0.81047952 0.057595   0.82525188 0.1203071
 0.51254481 0.5206036  0.06075485 0.11889448 0.035209   0.01423796
 0.05670476 0.00913196 0.56527543 0.70242172 0.65104347 0.79294139
 0.69588113 0.06128148 0.03741268]","[0.90750277 0.59545404 0.89698893 0.47506541 0.10502543 0.8801772
 0.82850415 0.82742542 0.57886416 0.75070226 0.73152375 0.85401076
 0.16189924 0.10541679 0.18217924 0.08478946 0.16062328 0.85113931
 0.47537309 0.46861205 0.91791004 0.85231024 0.46189338 0.04962938
 0.09981532 0.03301788 0.42050159 0.28853896 0.34051937 0.19873071
 0.27210021 0.90913129 0.93650955]","[0.03551012 0.37364396 0.060578   0.39494628 0.01209951 0.03813615
 0.01587865 0.0084774  0.01139758 0.17263231 0.03126475 0.01272008
 0.0074032  0.00739676 0.00734118 0.85761547 0.01412478 0.02855354
 0.01208206 0.01078429 0.0213351  0.02879526 0.50289762 0.93613267
 0.84347993 0.95785022 0.01422302 0.00903929 0.00843722 0.00832786
 0.0320187  0.02958725 0.02607779]"
29,36,2020-12-16,Isabel Schnabel,The importance of trust for the ECB’s monetary policy,"Speech by Isabel Schnabel, Member of the Executive Board of the ECB, as part of the seminar series “Havarie Europa. Zur Pathogenese europäischer Gegenwarten” at the Hamburg Institute for Social Research (Hamburger Institut für Sozialforschung)",0.0729824966835704,0.5570443899484859,0.3140902211042968,0.303808722697797,0.4448020433499055,0.3092903724754875,0.2411077244207263,0.3326856688435143,"[0.21693473 0.02216674 0.81056809 0.21552989 0.08855595 0.65405017
 0.25105226 0.09839736 0.01695483 0.10951866 0.13571155 0.0078192
 0.44106498 0.04102001 0.03130584 0.09003834 0.02130986 0.26110315
 0.09152684 0.05257783 0.06377991 0.06796838 0.64503938 0.67769134
 0.49940181 0.32736209 0.67776895 0.02230797 0.18788579 0.20046964
 0.31448632 0.84700108 0.8771286  0.02752481 0.30862179 0.65006363
 0.08493733 0.90321332 0.21159071 0.91888613 0.60292232 0.53343785
 0.06178402 0.18776806 0.21764204 0.01314701 0.85174608 0.67314661
 0.84088498 0.03521315 0.04943844 0.00974421 0.83107865 0.11652329
 0.0801502 ]","[0.77174562 0.08661622 0.17627642 0.76974863 0.89415097 0.33159897
 0.45592847 0.85242492 0.16347301 0.7399742  0.85399598 0.02170856
 0.14854726 0.87927723 0.07624673 0.83179057 0.1438923  0.72436023
 0.42370573 0.82284945 0.57252133 0.89777958 0.32551736 0.30413857
 0.47473288 0.65778714 0.30682552 0.02555861 0.79911995 0.2766929
 0.37620538 0.14278878 0.09879566 0.02323575 0.53725219 0.2184125
 0.80254883 0.06576568 0.73027545 0.07075703 0.38601345 0.45330557
 0.59257507 0.80236989 0.77405161 0.03853536 0.1389467  0.31373864
 0.14647342 0.92417103 0.90716833 0.03889159 0.12952964 0.74400854
 0.19931097]","[0.01131965 0.89121705 0.01315547 0.01472146 0.01729304 0.01435085
 0.29301924 0.04917772 0.81957215 0.15050718 0.01029242 0.97047228
 0.41038775 0.07970276 0.89244747 0.07817102 0.83479786 0.01453658
 0.48476747 0.12457271 0.36369872 0.0342521  0.02944325 0.01817004
 0.02586536 0.01485075 0.01540551 0.95213336 0.01299426 0.5228374
 0.30930832 0.01021013 0.02407571 0.94923937 0.15412602 0.13152379
 0.11251379 0.03102104 0.05813378 0.01035683 0.0110643  0.01325659
 0.34564087 0.00986201 0.00830635 0.94831759 0.00930717 0.0131148
 0.01264161 0.04061578 0.04339324 0.95136416 0.03939177 0.13946815
 0.72053879]"
30,37,2020-12-16,Fabio Panetta,Keeping cyber risk at bay: our individual and joint responsibility,"Introductory remarks by Fabio Panetta, Member of the Executive Board of the ECB, at the fifth meeting of the Euro Cyber Resilience Board for pan-European Financial Infrastructures",0.1841804409798766,0.2483415181163381,0.2408701005790914,0.192301847674497,0.7024402554546084,0.1866137784465774,0.0566896595992147,0.106156062145187,"[0.08163875 0.12510808 0.40330485 0.37291527 0.20029956 0.34157261
 0.12557304 0.06257466 0.22332029 0.0945125  0.12717828 0.36180145
 0.78695929 0.06542279]","[0.90045172 0.58858848 0.5835318  0.60200351 0.78819835 0.64880389
 0.86299092 0.9117195  0.76880831 0.89294666 0.86078632 0.62989259
 0.20458779 0.59085375]","[0.01790953 0.28630349 0.01316337 0.02508123 0.01150214 0.00962351
 0.0114361  0.02570582 0.00787144 0.01254081 0.01203536 0.008306
 0.00845302 0.34372342]"
31,39,2020-12-14,Isabel Schnabel,Welcome address,"Welcome address by Isabel Schnabel, Member of the Executive Board of the ECB, at the third roundtable on euro risk-free rates",0.188682647421956,0.2660454303615987,0.2321774722076952,0.2382190918531757,0.7243276983499527,0.2233675661221998,0.0434948247857391,0.0599022797921692,"[0.83356118 0.79886323 0.26588139 0.13338755 0.026925   0.04235319
 0.17724484 0.15545495 0.10320099 0.3693662  0.28116086 0.10147893
 0.05550166 0.0697218  0.17575037 0.12498741]","[0.14475992 0.19306508 0.72477651 0.85574657 0.71380663 0.89155948
 0.81098568 0.83486646 0.8806684  0.61705321 0.70154291 0.84815592
 0.85925889 0.89702863 0.78306574 0.83290315]","[0.02167883 0.00807172 0.00934212 0.01086583 0.25926834 0.06608731
 0.01176947 0.00967858 0.0161306  0.01358058 0.01729623 0.05036518
 0.08523945 0.03324962 0.04118392 0.04210943]"
32,40,2020-12-14,Fabio Panetta,A commitment to the recovery ,"Speech by Fabio Panetta, Member of the Executive Board of the ECB, at the Rome Investment Forum 2020",0.3233035237727953,0.6658360940035918,0.5428218478004315,0.349710456152449,0.2376598482951522,0.2332109419087427,0.2195183240276362,0.3557599236036184,"[0.01626534 0.24552    0.10122002 0.90673333 0.07638432 0.01352617
 0.37852105 0.01850055 0.83071196 0.85849845 0.74620223 0.93483955
 0.8586089  0.36665243 0.66026819 0.89518172 0.70946568 0.77711737
 0.01203608 0.87162012 0.93971568 0.87238371 0.33333266 0.67819029
 0.8434183  0.29463342 0.88257015 0.07689406]","[0.02331033 0.58268148 0.36891621 0.06909622 0.01613468 0.02007003
 0.38720933 0.02718247 0.15685591 0.11017221 0.24492972 0.05095689
 0.13197403 0.54558676 0.32760626 0.09420677 0.2632767  0.21240491
 0.03118118 0.12154584 0.04771067 0.11915804 0.65593392 0.30779806
 0.14287667 0.68765205 0.02724974 0.8807987 ]","[0.9604243  0.17179851 0.52986377 0.02417045 0.90748107 0.9664039
 0.23426968 0.95431703 0.01243213 0.03132933 0.00886803 0.01420359
 0.00941713 0.08776078 0.01212562 0.01061148 0.02725765 0.01047777
 0.95678276 0.00683404 0.01257372 0.00845827 0.01073345 0.01401171
 0.01370506 0.0177145  0.0901801  0.04230723]"
33,41,2020-11-27,Fabio Panetta,From the payments revolution to the reinvention of money ,"Speech by Fabio Panetta, Member of the Executive Board of the ECB, at the Deutsche Bundesbank conference on the “Future of Payments in Europe”",0.0923904780032379,0.4448489514969989,0.2382404735311865,0.2575195419273364,0.6159095299563238,0.3018102756886576,0.1458499955279486,0.279595608648379,"[0.06709151 0.50386572 0.25555256 0.08344614 0.02511586 0.15738089
 0.03646658 0.01219075 0.74727786 0.06916362 0.84051281 0.04934799
 0.02816598 0.28098926 0.0280917  0.25522792 0.80694509 0.81139207
 0.71026266 0.32305095 0.17778233 0.28918648 0.06903266 0.35559365
 0.45106915 0.16871615 0.15498304 0.31224358 0.07241198 0.02358016
 0.02526169 0.00679964 0.02229491 0.05098871 0.06693455]","[0.91348934 0.48568115 0.72734421 0.88125551 0.91599327 0.75453854
 0.91803306 0.04079612 0.2431639  0.89873904 0.15119696 0.65128303
 0.79409826 0.64080656 0.86729956 0.7080918  0.18585335 0.18166552
 0.28171688 0.66810888 0.8122226  0.70181876 0.91500962 0.63722277
 0.54070097 0.82312566 0.49193573 0.67655325 0.91455913 0.94766027
 0.95157754 0.02153498 0.05291468 0.93552274 0.22531994]","[0.01941922 0.01045318 0.01710319 0.03529828 0.05889087 0.08808049
 0.04550032 0.94701308 0.00955829 0.03209737 0.00829019 0.29936901
 0.17773576 0.0782042  0.10460868 0.03668027 0.0072016  0.00694237
 0.00802055 0.00884017 0.00999509 0.00899477 0.01595768 0.00718366
 0.00822993 0.00815815 0.3530812  0.01120313 0.01302884 0.0287596
 0.02316079 0.97166538 0.9247905  0.01348855 0.70774549]"
34,42,2020-11-26,Philip R. Lane,Monetary policy in a pandemic: ensuring favourable financing conditions,"Speech by Philip R. Lane, Member of the Executive Board of the ECB, at the Economics Department and IM-TCD, Trinity College Dublin",0.1456493772971241,0.5556367764457956,0.3537917838877309,0.3356985784234063,0.438065818146519,0.341314098915164,0.2081424065906068,0.3161016234044327,"[0.13663219 0.17965733 0.5970372  0.33658195 0.15991141 0.16249263
 0.91288918 0.15767926 0.13761529 0.02716092 0.03421916 0.04286509
 0.03397294 0.04271077 0.95063871 0.87752992 0.73246104 0.01217385
 0.92342275 0.06475912 0.41836956 0.5622198  0.02016855 0.02030009
 0.06745033 0.02599187 0.0332077  0.01709686 0.01326848 0.87990659
 0.85729134 0.78673226 0.34769762 0.75385797 0.59119672 0.12575497
 0.09859758 0.71304816 0.72564083 0.19476286 0.9350664  0.48747212
 0.06211872 0.06162221 0.67638528 0.27678648]","[0.84917384 0.8027755  0.35546964 0.65103668 0.83046037 0.82428694
 0.07683838 0.72408557 0.84797853 0.95377159 0.89176893 0.92848063
 0.08723621 0.52732658 0.02859514 0.04267434 0.03931605 0.14144887
 0.01960847 0.04233063 0.53360748 0.35351199 0.02264308 0.13262713
 0.8668437  0.89542705 0.9246558  0.03967939 0.05246918 0.03532258
 0.12870421 0.18813021 0.5689649  0.21706399 0.0743897  0.42015007
 0.37827286 0.27555338 0.25968856 0.75005746 0.05063351 0.49806866
 0.90062398 0.91306973 0.30829489 0.69791126]","[0.01419392 0.01756721 0.04749318 0.0123814  0.0096282  0.01322046
 0.01027246 0.11823523 0.01440618 0.01906746 0.07401189 0.02865428
 0.87879086 0.42996269 0.02076617 0.07979572 0.22822298 0.84637731
 0.05696883 0.89291024 0.048023   0.08426824 0.95718843 0.84707272
 0.0657059  0.07858104 0.04213648 0.94322371 0.93426234 0.08477077
 0.01400439 0.02513747 0.08333752 0.02907808 0.33441359 0.45409498
 0.52312958 0.01139848 0.01467067 0.05517972 0.01430014 0.01445928
 0.03725736 0.02530807 0.01531984 0.02530225]"
